wavelength_nm,port_1_db,port_2_db,port_3_db,port_4_db,port_5_db,port_6_db,port_7_db,port_8_db,port_9_db,port_10_db,port_11_db,port_12_db,port_13_db,port_14_db,port_15_db,port_16_db
1546.0125,-32.632094619948276,-19.5580884406712,-31.32433593842031,-27.319174146448542,-30.985781666400726,-27.97573802675039,-32.740759816534045,-17.429007397001634,-31.939610588138216,-24.91746787166631,-32.20614131836194,-23.8828064040585,-29.51601187522246,-29.975622860757962,-33.57593791950799,-0.45798971121067267
1546.15,-34.236945379092106,-20.987561990751903,-32.89561686965308,-28.971774318088816,-32.606262575532426,-29.518115379373864,-34.32654991002279,-19.23279678772044,-33.550273699750676,-26.42885912677702,-33.786207482192246,-25.572307853269137,-31.1492511318246,-31.535248426373382,-35.35499220999138,-0.38826905111969146
1546.2875,-36.25158153391398,-22.82357157377649,-34.87656868489981,-31.033709968961624,-34.63638692721983,-31.46990970930743,-36.32218955766544,-21.44137368387112,-35.57062126277165,-28.34918087889433,-35.77599236563156,-27.67050089003783,-33.1920404192734,-33.504464804197795,-37.649646177795084,-0.33206275975399446
1546.425,-38.92565062729239,-25.315628147648717,-37.51683323709422,-33.75463140416622,-37.325799154826804,-34.080758446393475,-38.97731282589032,-24.304615649636794,-38.25029677926234,-30.928057674786444,-38.425138032490594,-30.427054127013932,-35.894025737642075,-36.13291269005841,-40.83903820444152,-0.28925776577889717
1546.5625,-42.85947378111796,-29.063907799269785,-41.416725606868816,-37.73486200764488,-41.27481691023722,-37.950972143205576,-42.892227811315564,-28.4230574993061,-42.18961696961749,-34.765786722724364,-42.333959799396865,-34.44230856332636,-39.85552627700937,-40.02090598346507,-46.013224824856074,-0.25976698662660846
1546.7,-50.31352299575404,-36.32872832929747,-48.836711365070954,-45.23487550979851,-48.74390832701628,-45.34101173457187,-50.327393815785584,-36.05736998162779,-49.64904903491487,-42.12281513089521,-49.76292349746953,-41.976754885070456,-47.337011681423135,-47.42890904966066,-60.0,-0.24352856995806113
1546.8375,-59.18219213521202,-45.004319445492484,-57.67117751623542,-54.14906693588928,-57.62746296452054,-54.145259477937906,-59.17719221375506,-45.10213199060659,-58.52298160017658,-50.893510825467146,-58.606416415018856,-50.92480444470514,-56.23287299379469,-56.251307662610714,-49.86456655825034,-0.2405053657291522
1546.975,-45.625166508281424,-31.25019146469324,-44.0798020325174,-40.63712214473703,-44.08516134245828,-40.523388484069756,-45.60129591983646,-31.71720123196127,-44.971094248048985,-37.23753205773727,-45.024116830776954,-37.446158828998215,-42.70279219122054,-42.64777853843143,-42.71445668864076,-0.2506846185534507
1547.1125,-40.59905740727718,-26.022768873252097,-39.019188338873334,-35.655652318508885,-39.073609426690325,-35.43199719887845,-40.55630381589191,-26.859349722894017,-39.949992003676606,-32.11146186104567,-39.97262849843179,-32.49744437642495,-37.703376671527806,-37.57492382004704,-38.8674560834817,-0.27407787442340664
1547.25,-37.46947784756766,-22.687464975372915,-35.854940991620616,-32.570269645736836,-35.95841430840113,-32.23668507849241,-37.40781637862115,-23.894340381738324,-36.82528101290601,-28.880883699501673,-36.81755632460086,-29.444287886270146,-34.60023493317373,-34.39834675520783,-36.23632922516625,-0.3107211000258037
1547.3875,-35.20880350933631,-20.21644161479297,-33.559426550595845,-30.353348197793437,-33.71194507686213,-29.909813457790978,-35.128196506874986,-21.794688720135312,-34.569329414032744,-26.518142308629415,-34.531267240456096,-27.25907751975909,-32.365737448718285,-32.090412568083224,-34.24831916648263,-0.36067501700095483
1547.525,-33.45267143580176,-18.24510650533402,-31.76827219766829,-28.64052255158409,-31.969831438541547,-28.0870041651513,-33.3530681006136,-20.196162201199662,-32.817765955841736,-24.65884228058044,-32.7493888197527,-25.577461446065758,-30.635515284627743,-30.28674707719011,-32.66217707811761,-0.4240256576850962
1547.6625,-32.02920386754926,-16.601335528005578,-30.309589479495386,-27.25991153635297,-30.560187460450635,-26.596363261287934,-31.91053976868949,-18.9270046508462,-31.39870373982662,-23.1310717716756,-31.300033021147094,-24.22757161118255,-29.23768384530019,-28.81546043754216,-31.35331941900452,-0.5008851532924685
1547.8,-30.843579845312547,-15.19004260113494,-29.088545804735407,-26.11668973482193,-29.388183067940194,-25.343052532394257,-30.705776295067857,-17.892508360536414,-30.217311716797152,-21.839973962360595,-30.08836768501588,-23.11459525994873,-28.077414371526107,-27.581718637233124,-30.248994706886847,-0.5913927702819018
1547.9375,-29.837960923058198,-13.95310343478912,-28.047290034999385,-25.153013077947914,-28.395969636229005,-24.269215076861745,-29.6809242022532,-17.034940227727645,-29.21574027714971,-20.727672608715636,-29.056542124054197,-22.18070055059471,-27.09685953266753,-26.527669087737774,-29.3030486770595,-0.6957162159893913
1548.075,-28.974504507884035,-12.85236664965282,-27.14796568292559,-24.33103204669345,-27.545693189051,-23.336988498950994,-28.79812492486808,-16.31655545353557,-28.35613444818196,-19.756285198743775,-28.166700321035947,-21.388049775267454,-26.25816662594316,-25.61545382131105,-28.484401276393324,-0.8140532407102299
1548.2125,-28.22714128113194,-11.861428671451202,-26.364488167962662,-23.624668931394087,-26.811271655003253,-22.52028215999558,-28.031292043592416,-15.711375253528628,-27.61241114902702,-18.899700163862065,-27.392758184318392,-20.710576637180726,-25.535254833401595,-24.818986746072365,-27.771165751696305,-0.9466335704914898
1548.35,-27.577195598461746,-10.961251246732536,-25.678165022917455,-23.01523804178849,-26.174015074653802,-21.800397380185032,-27.36173147219658,-15.200807479413832,-26.965879396258494,-18.13919703846628,-26.716023754145645,-20.129606477516443,-24.909435429643473,-24.119573851830047,-27.147389250986524,-1.0937212133009933
1548.4875,-27.01087755431438,-10.137650202931107,-25.07518773090789,-22.488937547355874,-25.620117438049917,-21.163519270558744,-26.775633277029772,-14.771138835380002,-26.402732139798562,-17.460938247012162,-26.122689039389797,-19.63134813177636,-24.366903619933336,-23.503405046285053,-26.601127518849815,-1.255617191311409
1548.625,-26.517762951598897,-9.379771617916413,-24.54511142636974,-22.035329181611438,-25.139136386273965,-20.59919642885169,-26.262551362370274,-14.412014926377484,-25.91252596276786,-16.85444875205038,-25.60230971837635,-19.20537364928456,-23.89721824234868,-22.9600338552625,-26.123248554266493,-1.4326627642741216
1548.7625,-26.08982912562738,-8.67912325602451,-24.07989040016144,-21.646373750410962,-24.72302871709314,-20.099376439225452,-25.814438961473268,-14.115476081597615,-25.487216585312797,-16.311651503023295,-25.146840643836725,-18.843653815940424,-23.49233727401409,-22.481412927014194,-25.706658105228883,-1.6252432240050971
1548.9,-25.720820323639764,-8.028934859337674,-23.673243098821665,-21.315796134321573,-24.365515384756623,-19.657770865930203,-25.425013623188363,-13.875322646045536,-25.120523862453513,-15.826232375626743,-24.750000842041217,-18.539923170322496,-23.14598283147406,-22.06125903064631,-25.345781161806904,-1.8337923586435396
1549.0375,-25.405817256903944,-7.42372177261783,-23.320221220675652,-21.03865438775975,-24.061650596637186,-19.269424343582017,-25.0893262966849,-13.686684345428661,-24.807500878637086,-15.393209204154184,-24.40684260880698,-18.28924911588629,-22.853210267902547,-21.694622151366765,-25.036205213579645,-2.0587977086906
1549.175,-25.140938046570334,-6.8589789514175745,-23.016910111751866,-20.81104013786169,-23.80752220967861,-18.930414967006225,-24.803461717107858,-13.545720929563442,-24.544234341944232,-15.008632109483546,-24.11345190534167,-18.087732332259524,-22.610108570111183,-21.37758588551311,-24.774429397773208,-2.3008067662940843
1549.3125,-24.92312664890246,-6.330961224911907,-22.76021652372674,-20.62986634530533,-23.60003948886572,-18.637642042853614,-24.5643261542607,-13.449410158511414,-24.32763234015158,-14.669371184596695,-23.866736116138764,-17.932294547889285,-22.41358811757381,-21.10705519757842,-24.55768520894425,-2.5604343067581903
1549.45,-24.750001400602464,-5.836522185212498,-22.547716344298905,-20.49271503749309,-23.436780838120853,-18.388673813376087,-24.369495134611142,-13.3953957436369,-24.15527206903696,-14.372964147667922,-23.664271779326043,-17.820526284485698,-22.261228413871873,-20.880604149634117,-24.383807049200136,-2.8383710894699266
1549.5875,-24.61974620177044,-5.372993880249767,-22.377544777924644,-20.397727492025904,-23.315883981556066,-18.181637630282516,-24.217103614457272,-13.38187772310173,-24.025290010838845,-14.117506440262735,-23.50419476739686,-17.750577051222137,-22.15116826849071,-20.69636608108197,-24.25113855447954,-3.1353942278700124
1549.725,-24.531032967529008,-4.938095506637477,-22.248317555707985,-20.34352544926804,-23.235967173875956,-18.01514115745244,-24.105767182965895,-13.407533852023343,-23.936303141645165,-13.90157234900493,-23.38512149711791,-17.721076567522765,-22.08202700776216,-20.552954817526082,-24.158465447412595,-3.4523796098335833
1549.8625,-24.482967907030314,-4.529863101524894,-22.159075663582115,-20.329155843142175,-23.196073929067936,-17.888217091629677,-24.034526784146912,-13.471464497711983,-23.887353656825407,-13.724159639373317,-23.306093657748747,-17.73107950360362,-22.05284920409182,-20.449409397901462,-24.104968805862,-3.790316857772273
1550.0,-24.475056820541834,-4.14659469639618,-22.109248685795393,-20.35405414716834,-23.19563636439129,-17.800286498094263,-24.00281205471273,-13.573156138145205,-23.877872311493164,-13.584652798122834,-23.266541554585803,-17.7800288358066,-22.063068020481836,-20.385157416870697,-24.090194767793424,-4.150327461870216
1550.1375,-24.507186466798565,-3.7868070289531826,-22.098633688280675,-20.418023260331942,-23.234454084246043,-17.751137685873026,-24.010420202345042,-13.712460389300896,-23.9076573005519,-13.48280180832996,-23.266262992409242,-17.867734741336648,-22.112484094932338,-20.359993907066077,-24.11403821925624,-4.533686914426239
1550.275,-24.579620471691264,-3.449201014141083,-22.127387936973548,-20.521226227847826,-23.31268689898646,-17.740918917537,-24.057508719384103,-13.889586857344685,-23.976866973357854,-13.418714751497035,-23.305415993897665,-17.99436732749175,-22.201258259786513,-20.374074056241433,-24.17673918764422,-4.941851939001659
1550.4125,-24.693009448412774,-3.132633936783513,-22.196034875122187,-20.66419222086301,-23.43086080271954,-17.77014437761091,-24.144601355937777,-14.105109240551329,-24.086025807006312,-13.392863660063394,-23.38452477705244,-18.16046261944869,-22.32991752006035,-20.42791918337539,-24.278891662512873,-5.376494275799596
1550.55,-24.848416151763566,-2.8360968618367726,-22.30548383309355,-20.847836248611834,-23.589887683597848,-17.839713873075898,-24.272607825876943,-14.359985155239674,-24.236044111710967,-13.40610409304924,-23.504499465137158,-18.366942280140933,-22.499374764268115,-20.522436447228177,-24.421465528982445,-5.839543000782825
1550.6875,-25.047357758483212,-2.5586961380530377,-22.457065058948395,-21.073494191289516,-23.791100354872455,-17.950947854221276,-24.442858833951693,-14.655591274664935,-24.42825305649937,-13.459710022262435,-23.666671117402444,-18.615148650509948,-22.71096379600909,-20.658953875624434,-24.60584335417218,-6.333238091172108
1550.825,-25.29186894019282,-2.299638144802196,-22.652582997046267,-21.342976080916635,-24.03630583397333,-18.105640683078907,-24.657159351260567,-14.993776708773463,-24.66445794244217,-13.555426955373227,-23.872845007859066,-18.906898037424128,-22.966492613584954,-20.839273642719824,-24.83387506486203,-6.860199015166967
1550.9625,-25.584591534735747,-2.058216632230076,-22.894392513586546,-21.658642329096907,-24.327861568518617,-18.306136848325394,-24.917864837948606,-15.376939324280961,-24.947014422262864,-13.69554799372182,-24.125376851003665,-19.24455694818158,-23.268319636549663,-21.06574829315711,-25.107955297132953,-7.4235136951010965
1551.1,-25.928899722502415,-1.8338021531562614,-23.18550528198628,-22.023510114572865,-24.668781822154486,-18.555437339526012,-25.227987626010343,-15.808132218495194,-25.278934879167192,-13.883020036591594,-24.42727918739802,-19.631148484518285,-23.619460092094478,-21.341387126009934,-25.431130691959687,-8.02685555919043
1551.2375,-26.329074329613317,-1.625833196060475,-23.52973729463795,-22.44140089712728,-25.062885186769734,-18.857347147234854,-25.59134442871882,-16.29121131390053,-25.664035931366072,-14.121591097190505,-24.78236889564546,-20.070499862684834,-24.023733527814027,-21.670003705055322,-25.807248149346652,-8.67464003991161
1551.375,-26.79054733814999,-1.433808712418976,-23.931914302995384,-22.917145859775545,-25.51500002302976,-19.216680690873,-26.012761778606933,-16.831040875871242,-26.107143864157074,-14.416015530848892,-25.19547263271134,-20.567447861549283,-24.48596925279828,-22.05642129732206,-26.2411608780082,-9.372237628726252
1551.5125,-27.320249920797824,-1.2572817956833457,-24.398161393793842,-23.45687548706129,-26.031254037037993,-19.639551382157176,-26.4983656017904,-17.433783161718818,-26.61438419728203,-14.772343381617997,-25.67271641039436,-21.128128406553284,-25.012295914860413,-22.506762447717882,-26.73901847533205,-10.126269938913435
1551.65,-27.927118164612075,-1.0958543185874614,-24.93631862677059,-24.068435204823363,-26.619489918490512,-20.1337872494123,-27.055996853981735,-18.107314126795828,-27.193597312823428,-15.19833577082762,-26.221941233315086,-21.760392214901437,-25.610557139267534,-23.02886461509989,-27.308682983857086,-10.945030896664454
1551.7875,-28.622847658534525,-0.9491723738726636,-25.556551961597926,-24.761996309144656,-27.289876268032586,-20.709541850446023,-27.695822445891764,-18.861834415688985,-27.85494937123162,-15.70407555329249,-26.8533140261326,-22.47441572970534,-26.29092245668381,-23.632891097498067,-27.96034016826934,-11.839102444782306
1551.925,-29.42305698243098,-0.8169223936235326,-26.27227823946013,-25.550980949921076,-28.05583257925158,-21.380219239376625,-28.43126022343816,-19.710794404241145,-28.611857280782914,-16.302892004315687,-27.580252615422197,-23.283626108533223,-27.066812285762623,-24.332256011920443,-28.70742479116967,-12.822283651238838
1552.0625,-30.349155513454278,-0.6988278462589393,-27.10161751799268,-26.453514467765224,-28.93548157401964,-22.16392628609504,-29.280431301465953,-20.672346591384834,-29.48244101902949,-17.01281283365335,-28.420878064931095,-24.20615356508854,-27.956350269101947,-25.145076627456575,-29.568073196486306,-13.913046624573738
1552.2,-31.43149524577726,-0.5946464292141469,-28.069777576840963,-27.494809901509484,-29.954033708446165,-23.085857165571916,-30.26854456822754,-21.771730158305974,-30.491908123324993,-17.858948340801366,-29.40039918147056,-25.26721588129337,-28.98474777982525,-26.096557868932674,-30.567508025891946,-15.136924138039081
1552.3375,-32.715033614595356,-0.5041676906708554,-29.213192594638393,-28.71130666710643,-31.147925850236774,-24.182432017765635,-31.43203536141194,-23.04540969596307,-31.676692351020638,-18.877629709144603,-30.555251192243848,-26.50325709058322,-30.188442599585798,-27.22313099191632,-31.74217707552632,-16.530651032999316
1552.475,-34.27036701442543,-0.427211026116508,-30.58723254120903,-30.1583799517342,-32.572530671262726,-25.509006321886403,-32.82627485951932,-24.548784644980515,-33.09216305290362,-20.12411797907699,-31.94080513741541,-27.96965687622979,-31.622808311800643,-28.58016297287279,-33.14746284207777,-18.149876003139052
1552.6125,-36.217706116283054,-0.3636240057160043,-32.28196248051298,-31.92610001862831,-34.31791595085947,-27.15563018048121,-34.541329384091966,-26.371948643633512,-34.82838445512683,-21.688362891412435,-33.64712717343993,-29.75648988022197,-33.37791360563466,-30.257715809987996,-34.873441958004456,-20.08492300306504
1552.75,-38.78776161410555,-0.3132809969520769,-34.458766035897156,-34.17585567420125,-36.545468041412626,-29.283671764846616,-36.7385838643559,-28.676313035661853,-37.04673910087729,-23.731625847881034,-35.835602038713446,-32.0251491742732,-35.6151457422949,-32.417169986217324,-37.08150877093444,-22.49741657304706
1552.8875,-42.51955876541433,-0.27608205410307024,-37.453367327812764,-37.243376207616535,-39.59091380639443,-32.22883923186836,-39.75376377442937,-31.797628848247683,-40.08294976158411,-26.589501293423112,-38.84195499170897,-35.111368203130866,-38.670232493801215,-35.39424640471848,-40.10739738026104,-25.72330542383365
1553.025,-49.30027239260062,-0.25195205221302747,-42.177441388459876,-42.04034180727612,-44.36593103530679,-36.90279111668423,-44.49854554755187,-36.64759724476562,-44.848689821700745,-31.173526518523587,-43.577862226056475,-39.92683120465253,-43.45485255869108,-40.10061680112489,-44.862792137744194,-30.67447431447263
1553.1625,-60.0,-0.24084004848917978,-53.65039325654383,-53.586162657408984,-55.88992753871436,-48.32491540428407,-55.99233567051293,-48.24564865563438,-56.36336233975206,-42.502960077636075,-55.06272996575218,-51.49095230984336,-54.988414657844835,-51.5556828358404,-56.36710681724988,-42.37052445044809
1553.3,-46.5106658460676,-0.24271885875771396,-48.67196004854358,-48.680581011162474,-50.962643219769426,-43.29493157637494,-51.03487275468023,-43.39154488380529,-51.42670208147176,-37.37738311190228,-50.09629653690204,-46.603477619267586,-50.070659606836905,-46.55917816275563,-51.420086751652946,-37.61137671904978
1553.4375,-41.121993805061365,-0.2575848408831662,-40.4656706475108,-40.54713088121666,-42.807609763230765,-35.036350274435804,-42.84968722462705,-35.308838826013876,-43.26223516535103,-29.020158207720144,-41.90209205700196,-38.487944896843274,-41.92512000581551,-38.33462811538412,-43.24526857925711,-29.620732420480003
1553.575,-37.84414874486766,-0.28545788105992853,-36.31907848657666,-36.473370825100154,-38.71238341917883,-30.836706056079205,-38.72433410156034,-31.285107287112343,-39.15751179700457,-24.718661257445433,-37.767671218964864,-34.43191635823749,-37.839353024121614,-34.16958248762383,-39.13021307807705,-25.686306986898785
1553.7125,-35.49653934404408,-0.3263815827529062,-33.53209326225311,-33.759215660295666,-35.97687671647854,-27.995889079680403,-35.95872471660031,-28.6202827226419,-36.41243792645205,-21.772612144607656,-34.99294500494323,-31.73531038891703,-35.11327211469563,-31.36394724418702,-36.374836923985455,-23.108162537337137
1553.85,-33.6792559694719,-0.38042366192573945,-31.440137836439476,-31.740093368048218,-33.93651536491982,-25.849301976105266,-33.888283612841214,-26.649810168675934,-34.362432086123846,-19.517230497839773,-32.91333758888555,-29.73355845080015,-33.082303917211625,-29.25314141963222,-34.3145696324698,-21.22186553852325
1553.9875,-32.20774886550322,-0.44767655617645574,-29.774501558641866,-30.147298417384334,-32.32259157753181,-24.12821313892846,-32.244301867690815,-25.1050005905233,-32.73877863974148,-17.683587727819432,-31.260139659324274,-28.157958409011567,-31.477741581435637,-27.568450437489773,-32.680706916179865,-19.758840812719026
1554.125,-30.98153582118878,-0.5282582596373276,-28.39951687513619,-28.84516837607464,-30.999440679797967,-22.69693329975474,-30.8911137022166,-23.850207517106856,-31.40580430719364,-16.135782193804957,-29.89768502912768,-26.87285114547955,-30.163921377541683,-26.174202716207958,-31.33758732557983,-18.583548767629075
1554.2625,-29.93985678171462,-0.6223134001364976,-27.237101224704332,-27.755625808172212,-29.888983005398796,-21.477357388145126,-29.750638377127526,-22.807368960728,-30.28541996310157,-14.795479475706323,-28.747892531846382,-25.80016245901229,-29.06276459301674,-24.992311561543282,-30.207134172832085,-17.618027855259662
1554.4,-29.04319807483833,-0.7300145803236192,-26.23821866283982,-26.82963990002188,-28.942185520371936,-20.42042611790919,-28.773841817284822,-21.927469064181793,-29.32858214863069,-13.613372165640843,-27.76172764655106,-24.89086469375241,-28.125239158049933,-23.973736787286324,-29.240317181233287,-16.813356707934656
1554.5375,-28.26445543437847,-0.851564010448075,-25.370095120521718,-26.03444172084423,-28.126277081785496,-19.493341205709626,-27.927951870839742,-21.17775338139537,-28.502508199813768,-12.556393051940782,-26.90641775726087,-24.112192002117908,-27.318574905508104,-23.08569997041399,-28.40436776666767,-16.13686986310219
1554.675,-27.584268496386596,-0.9871954674600791,-24.609782749982507,-25.347088570318903,-27.41831278334263,-18.673129674246045,-27.190022655421984,-20.535293244074104,-27.78424044135566,-11.601277108633653,-26.15901649938895,-23.441204694657635,-26.619827917922176,-22.3052487930884,-27.676343403817075,-15.565722534193878
1554.8125,-26.98836708377887,-1.137176623408443,-23.94063007381613,-24.75093412951562,-26.801644104257626,-17.943113956188196,-26.54340470772379,-19.983455930762442,-27.157116158035684,-10.731028959632663,-25.502873909551504,-22.861259393173086,-26.012350677832007,-21.615727187841056,-27.039597793745685,-15.083361148141774
1554.95,-26.465971206920837,-1.3018117960949007,-23.35021392181354,-24.23356039956235,-26.263850845784305,-17.290843783055955,-25.97567692086634,-19.509836622762883,-26.608699322888185,-9.932851745458349,-24.925568363129045,-22.359940971499974,-25.483724005878354,-21.00470727032227,-26.481712817482585,-14.677455637691523
1555.0875,-26.008780234677694,-1.4814451871010852,-22.82906281683102,-23.785501089357865,-25.795464516694317,-16.706819520144176,-25.477369930853037,-19.104981808271184,-26.129503737020038,-9.196866985533461,-24.41762996088567,-21.92778594525992,-25.024480447948378,-20.462712720912787,-25.99322193711172,-14.338623153128651
1555.225,-25.610309514083824,-1.6764646872448115,-22.369834943952917,-23.399419586590383,-25.389146301957,-16.18367008153098,-25.04114408636987,-18.761567269034934,-25.712170707298803,-8.515288487514333,-23.97171849890824,-21.557460444846516,-24.627282245635932,-19.982396749451592,-25.5667881788083,-14.05960633060472
1555.3625,-25.265441221036923,-1.8873063480799903,-21.966770270510917,-23.069561079627462,-25.039139182174594,-15.715604992486051,-24.661241569495218,-18.473850217146207,-25.350920819417535,-7.881869770218132,-23.582075589429074,-21.243212339214725,-24.286373457581067,-19.557994210632586,-25.19665626553983,-13.834725687227197
1555.5,-24.970112442553017,-2.1144596412777927,-21.615314976307523,-22.791376989626105,-24.740892363109438,-15.298038758360788,-24.333110826666324,-18.237293741357647,-25.041177952999423,-7.291523035584681,-23.244149091880608,-20.980495669825054,-23.997204391036924,-19.184946029408863,-24.878277058915334,-13.65950430456711
1555.6375,-24.721094175246474,-2.35847365705991,-21.31185814992664,-22.56126166874717,-24.49079797117376,-14.927327495552946,-24.05314326578481,-18.04830351884451,-24.779305478516104,-6.740049492593573,-22.95432981006541,-20.7657073506292,-23.756168299547596,-18.859635892277506,-24.608044266184642,-13.530404758521284
1555.775,-24.51583243638652,-2.6199644302144827,-21.05354403454882,-22.37636464789332,-24.286003298286158,-14.60058110764619,-23.81848550287873,-17.90404007586773,-24.562417898827057,-6.223944126484573,-22.709763738860076,-20.595999417518847,-23.56041363015531,-18.579202487851944,-24.38310669591013,-13.444641580779098
1555.9125,-24.35233307735804,-2.8996236302279805,-20.83813668354804,-22.234455294251244,-24.124275456359086,-14.31552786665299,-23.626904018599035,-17.80228345765417,-24.3882447690411,-5.740251535714032,-22.508216720731767,-20.469143687521818,-23.407708680416984,-18.34140415698734,-24.201232922681676,-13.400046113814046
1556.05,-24.22907828189534,-3.1982289142511173,-20.66392209022495,-22.13382494299156,-24.003903505752724,-14.070416463339146,-23.476687288904223,-17.741335371876453,-24.255031924491142,-5.286457601180672,-22.34797657642211,-20.383433892099823,-23.296343729583057,-18.14452101680309,-24.06071342530953,-13.394968825212514
1556.1875,-24.144966800248827,-3.516656323008897,-20.529637991387464,-22.073216702840757,-23.9236282573896,-13.863945725923472,-23.366575589645233,-17.719949005478462,-24.161470171185094,-4.860406806408093,-22.227782909511063,-20.33761548426552,-23.22506084365203,-17.98728475830014,-23.960290398279433,-13.428209282370682
1556.325,-24.0992726550242,-3.8558952072569626,-20.434424876210162,-22.05177646695915,-23.882593279941222,-13.695215538127377,-23.295712006482457,-17.737280046307863,-24.106644910085905,-4.460238251778076,-22.146778116293568,-20.33083665095478,-23.193004885734144,-17.868829648991674,-23.899108767966155,-13.498967320173175
1556.4625,-24.091618902150707,-4.2170663158675845,-20.37779398283409,-22.069020911587607,-23.88031289452499,-13.56369473853556,-23.263610432597062,-17.79285469204465,-24.090002397263433,-4.0843355136230945,-22.104475383431282,-20.362616313118703,-23.199691514185737,-17.788660522994462,-23.876684196123552,-13.606811185176205
1556.6,-24.121964374595294,-4.6014438702822655,-20.359609666791762,-22.12481986654845,-23.916654540969695,-13.469203384802952,-23.270137938281444,-17.886552030534894,-24.111329915154904,-3.731286907113271,-22.100741057465605,-20.43282649762288,-23.24498955259983,-17.746635142651954,-23.8928854547868,-13.751660041335516
1556.7375,-24.190602392255993,-5.010482714607015,-20.38008474911075,-22.219391665460115,-23.991834123477428,-13.411907989950178,-23.31551012026469,-18.018599399414853,-24.170748313683966,-3.3998536712575564,-22.13578999404724,-20.541687688815898,-23.32911633951049,-17.742959539524644,-23.9479297804875,-13.933779446006216
1556.875,-24.298171340973113,-5.445851996534139,-20.4397884831996,-22.353311114764868,-24.106423974748715,-13.392329369188667,-23.40029906987538,-18.18958036414291,-24.268716353410625,-3.0889442598231893,-22.21019352598626,-20.689776798867005,-23.452645696910853,-17.77819597383747,-24.042390846923645,-14.153789436085944
1557.0125,-24.44567793028517,-5.909477347773647,-20.539667761978553,-22.52753070304064,-24.26137406000199,-13.411363717992712,-23.52545458150743,-18.400455935934335,-24.40604718091575,-2.797593390991608,-22.32490067158768,-20.878048378346858,-23.616529139053682,-17.85328413382647,-24.177219977586194,-14.412685846485573
1557.15,-24.63453495427376,-6.403594263985407,-20.681083253544138,-22.743416738884278,-24.458048109133095,-13.470318608894258,-23.692340289678036,-18.65260071790358,-24.583938208364735,-2.524944844228015,-22.48127427156273,-21.107870755339842,-23.822132009821907,-17.969577263256415,-24.353782286663343,-14.711876549850125
1557.2875,-24.866616645931426,-6.93081644346682,-20.86586345615745,-23.002803408159632,-24.698277667759783,-13.570966896884144,-23.90278772546933,-18.947856970226553,-24.80401678275777,-2.2702372362319347,-22.681145045307176,-21.38108009388308,-24.071287539461107,-18.128896207878395,-24.57391073904242,-15.05323560890522
1557.425,-25.14433643069697,-7.494224406224573,-21.09638140436177,-23.308069482417903,-24.984438798904716,-13.715623264222764,-24.15917302416023,-19.288611326146626,-25.068405480177546,-2.032792186630762,-22.926888298353802,-21.70005710354061,-24.366373552480574,-18.333606112612074,-24.839982861241964,-15.439180073763115
1557.5625,-25.470754350497153,-8.09748206658578,-21.375661242251137,-23.662244894514664,-25.319558651280847,-13.907250619566492,-24.46452350007242,-19.677901374866035,-25.379812885630155,-1.8120044169308,-23.221530497022954,-22.0678336161394,-24.71041904274651,-18.586722985451242,-25.155027319320983,-15.872776640694045
1557.7,-25.849725135303,-8.744992551985389,-21.70752559903476,-24.069158116571444,-25.707462829258052,-14.149607285314513,-24.822665023776715,-20.119563046485446,-25.741658696865098,-1.6073334260523198,-23.568896645417535,-22.488239964816003,-25.107251550913784,-18.892061063212964,-25.522871298932284,-16.357889107947678
1557.8375,-26.286103677497966,-9.442110273165893,-22.096800490213294,-24.533641063598605,-26.152980287750935,-14.447451695111953,-25.23842692497699,-20.618435522322187,-26.158246547719045,-1.4182964615280167,-23.973815188080078,-22.96610988869173,-25.56170206751256,-19.254437702421367,-25.948345410856287,-16.8993833523393
1557.975,-26.786033989278156,-10.195435525449774,-22.54960379993568,-25.061817578353324,-26.662231807513237,-14.80683065553302,-25.71793047664364,-21.180649726196,-26.635005170181078,-1.2444625634760025,-24.442406493883407,-23.50756901875211,-26.0798935172617,-19.679961850866018,-26.437572177603666,-17.50341588254098
1558.1125,-27.357363309798863,-11.013233448050192,-23.073758992095776,-25.66151714499227,-27.243043698299346,-15.235492817781179,-26.26900260795629,-21.814042044253302,-27.178830365093816,-1.0854475033542144,-24.98249656871526,-24.120448592490746,-26.669654472168013,-20.176447747365806,-26.9983797486625,-18.177847616968293
1558.25,-28.01025009748052,-11.90604620647958,-23.679402770577838,-26.34288255193255,-27.905555450192843,-15.74349607788163,-26.901783566468186,-22.528761993756753,-27.79858041316633,-0.940909474503021,-25.604224717368922,-24.814893117732773,-27.34112681382319,-20.754022570115303,-27.64090956481581,-18.93285160698263
1558.3875,-28.758083731403048,-12.887616327515376,-24.379904500743766,-27.119289316016353,-28.663139145068428,-16.344126715290276,-27.62964634158709,-23.33819165294691,-28.505813273766787,-0.8105454190301589,-26.320962966734673,-25.60427979773451,-28.107685156992616,-21.426045845672775,-28.378535783637066,-19.7818325177839
1558.525,-29.618927354405198,-13.976332705749757,-25.193308815376596,-28.008788291196417,-29.533842051257004,-17.05534169069657,-28.470639272589505,-24.260388275203685,-29.315920188470717,-0.6940878974415253,-27.150758673509195,-26.506661140777315,-28.987379457711807,-22.210552041769155,-29.22930788939212,-20.74286929046636
